start_time,open,high,low,close,volume
1698098400000,31629.99,34741.91,31595.0,33069.99,26378.06882
1698105600000,33069.99,34200.0,32832.34,34190.94,13366.68122
1698112800000,34190.93,35280.0,34033.12,34061.6,20771.53897
1698120000000,34061.59,34594.56,33824.35,33901.12,9386.85074
1698127200000,33901.11,34120.0,33706.32,33999.98,8739.6059
1698134400000,33999.98,34488.76,33948.97,34337.11,7544.14056
1698141600000,34337.12,34876.4,34262.06,34542.91,8870.7582
1698148800000,34542.9,34835.74,34145.48,34431.19,7475.38032
1698156000000,34431.19,34549.75,33200.0,33668.9,16522.88927
1698163200000,33668.89,34386.12,33492.21,33786.34,8593.55303
1698170400000,33786.35,33888.2,33380.01,33796.5,4747.30956
1698177600000,33796.5,34250.0,33485.1,34125.67,4898.41317
1698184800000,34125.67,34236.4,33726.51,33922.73,4347.90324
1698192000000,33922.73,34399.82,33773.74,34195.93,4981.54786
1698199200000,34195.92,34216.69,33921.0,33999.39,2984.8934
1698206400000,33999.39,34204.78,33900.5,34011.61,2887.22427
1698213600000,34011.6,34199.98,33679.05,33857.53,3913.19363
1698220800000,33857.53,34330.27,33783.0,34100.75,3986.86409
1698228000000,34100.74,34446.42,34042.7,34199.2,3994.58211
1698235200000,34199.2,34672.0,34199.19,34483.99,5829.05448
1698242400000,34483.99,35000.0,34337.29,34839.8,9031.94291
1698249600000,34839.8,35132.85,34380.85,34660.15,7619.81896
1698256800000,34660.16,34792.15,34429.83,34738.54,3292.22766
1698264000000,34738.54,34850.23,34518.05,34552.75,3464.91626
1698271200000,34552.75,34650.0,34250.0,34496.05,2900.75966
1698278400000,34496.05,34796.79,34421.98,34681.26,2607.61592
1698285600000,34681.26,34824.13,34649.36,34793.29,2099.71233
1698292800000,34793.29,34810.0,34510.17,34521.06,2486.59366
1698300000000,34521.06,34784.61,34410.02,34647.34,3828.06679
1698307200000,34647.35,34745.86,34405.27,34429.23,3563.85147
1698314400000,34429.23,34450.81,33960.39,34102.66,5683.01383
1698321600000,34102.66,34370.0,34080.38,34176.0,3726.09152
1698328800000,34176.0,34337.31,33862.0,34044.43,6414.58185
1698336000000,34044.44,34082.0,33751.0,33943.13,3468.99091
1698343200000,33943.12,34123.6,33905.24,34044.02,2580.72969
1698350400000,34044.02,34212.02,34023.74,34113.84,1898.18373
1698357600000,34113.83,34278.0,34113.83,34151.66,1387.23085
1698364800000,34151.66,34171.28,33780.0,33848.47,2347.89609
1698372000000,33848.47,34151.14,33810.0,34117.08,1806.06794
1698379200000,34117.09,34185.15,33968.45,34084.2,1528.31855
1698386400000,34084.21,34245.0,33921.84,33942.0,3103.86073
1698393600000,33941.99,34177.0,33935.59,34158.07,1766.44036
1698400800000,34158.08,34172.15,33970.0,34047.01,2336.90038
1698408000000,34047.0,34195.21,33900.0,34153.99,4150.87907
1698415200000,34154.0,34160.88,33820.48,33999.48,4554.83093
1698422400000,33999.48,34033.48,33390.95,33600.15,4274.485
1698429600000,33600.14,33704.08,33401.0,33698.54,3373.93793
1698436800000,33698.54,33864.05,33679.44,33839.75,1832.41219
1698444000000,33839.75,33941.11,33786.82,33892.02,1254.37189
1698451200000,33892.01,33927.94,33860.0,33916.09,850.37369
1698458400000,33916.09,34146.0,33904.98,34060.0,1485.2837
1698465600000,34059.99,34185.0,34019.33,34086.22,1311.1297
1698472800000,34086.22,34117.7,34037.45,34044.99,980.32907
1698480000000,34045.0,34109.99,34031.26,34086.3,1057.98046
1698487200000,34086.31,34493.33,34070.53,34175.84,3834.07499
1698494400000,34175.85,34209.35,33907.79,34129.55,2459.64801
1698501600000,34129.55,34239.7,34045.81,34192.98,1440.19109
1698508800000,34192.97,34192.98,34077.42,34134.09,1302.82439
1698516000000,34134.08,34219.58,34077.0,34112.07,827.83782
1698523200000,34112.07,34190.0,34092.96,34190.0,588.30326
1698530400000,34190.0,34190.0,34060.78,34081.0,742.15526
1698537600000,34081.01,34099.62,33952.0,34006.54,1240.44198
1698544800000,34006.53,34032.2,33958.61,33970.87,764.38981
1698552000000,33970.87,34048.77,33930.0,34032.35,714.65622
1698559200000,34032.36,34136.28,34017.39,34076.61,692.07317
1698566400000,34076.6,34300.0,34074.44,34210.31,1587.79023
1698573600000,34210.31,34321.89,34152.0,34253.81,1290.75841
1698580800000,34253.81,34511.62,34253.8,34379.99,2863.55258
1698588000000,34379.99,34559.22,34327.66,34449.99,2477.83215
1698595200000,34449.99,34744.38,34372.0,34562.41,3142.14483
1698602400000,34562.41,34750.11,34511.26,34561.97,2443.11333
1698609600000,34561.97,34651.26,34400.61,34437.44,1417.28295
1698616800000,34437.44,34720.0,34437.21,34525.89,2051.4861
1698624000000,34525.88,34570.51,34405.0,34421.08,1390.7529
1698631200000,34421.09,34421.09,34181.47,34270.42,2849.06447
1698638400000,34270.42,34348.55,34225.0,34250.99,1461.35518
1698652800000,34193.46,34679.81,34161.1,34532.09,3725.08039
1698660000000,34532.1,34656.68,34425.02,34608.51,2338.91978
1698667200000,34608.51,34856.0,34470.0,34660.84,4848.91925
1698674400000,34660.84,34831.0,34553.1,34656.32,4021.21643
1698681600000,34656.33,34656.33,34062.84,34307.78,5491.17723
1698688800000,34307.79,34439.83,34264.57,34432.11,1840.62786
1698696000000,34432.12,34569.68,34320.0,34528.58,1722.97702
1698703200000,34528.57,34540.0,34448.31,34474.73,1491.73003
1698710400000,34474.74,34600.0,34388.99,34449.21,2563.46958
1698717600000,34449.21,34460.0,34202.33,34209.33,2487.84451
1698724800000,34209.32,34337.31,34166.0,34282.21,2262.89562
1698732000000,34282.21,34352.25,34082.89,34145.21,2794.93017
1698739200000,34145.22,34460.0,34025.0,34414.65,3226.92128
1698746400000,34414.65,34535.75,34354.0,34488.27,2462.51312
1698753600000,34488.26,34514.0,34138.83,34207.01,3261.82956
1698760800000,34207.01,34365.59,34130.0,34272.19,3569.31809
1698768000000,34272.19,34500.0,34223.26,34381.03,2254.39578
1698775200000,34381.04,34588.0,34335.29,34540.3,2569.98805
1698782400000,34540.3,34720.49,34430.0,34475.98,3148.14779
1698789600000,34475.98,34658.35,34444.13,34639.77,2135.64467
1698796800000,34639.78,34668.05,34465.62,34492.07,2328.72249
1698804000000,34492.08,34494.2,34400.0,34418.4,1419.36346
1698811200000,34418.39,34464.97,34333.0,34348.39,1554.60113
1698818400000,34348.4,34498.57,34316.0,34451.28,1661.91145
1698825600000,34451.28,34493.48,34411.47,34481.84,1499.24981
1698832800000,34481.84,34481.85,34345.0,34424.07,1851.54732
1698840000000,34424.07,35200.0,34345.0,34595.54,11641.03877
1698847200000,34595.54,34660.0,34097.39,34291.94,7345.85841
1698854400000,34291.94,34543.13,34280.02,34510.28,4096.95503
1698861600000,34510.28,34738.07,34432.76,34557.67,5523.15209
1698868800000,34557.67,35582.0,34540.0,35380.93,10565.36372
1698876000000,35380.92,35530.16,35192.25,35421.43,3985.51797
1698883200000,35421.43,35649.99,35362.0,35567.88,3691.73292
1698890400000,35567.88,35984.99,35518.61,35571.68,5757.93146
1698897600000,35571.68,35600.0,35152.0,35196.7,3642.88975
1698904800000,35196.69,35352.88,35063.25,35279.85,3242.66404
1698912000000,35279.86,35410.0,35095.0,35377.12,2946.81249
1698919200000,35377.12,35478.02,35304.87,35373.56,2561.67156
1698926400000,35373.56,35457.96,34680.0,34926.96,5612.60894
1698933600000,34926.97,35023.34,34537.99,34640.01,6878.08803
1698940800000,34640.01,34781.25,34300.0,34771.99,5642.20176
1698948000000,34772.0,35017.42,34720.83,35000.01,3075.0323
1698955200000,35000.0,35097.19,34822.0,34921.92,3235.12639
1698962400000,34921.93,34941.59,34706.51,34941.59,1728.81768
1698969600000,34941.58,34946.5,34366.7,34594.32,4697.77834
1698976800000,34594.33,34711.73,34552.92,34681.92,1533.2285
1698984000000,34681.91,34696.4,34310.0,34540.72,2918.25568
1698991200000,34540.72,34563.57,34355.0,34464.97,2258.45683
1698998400000,34464.98,34626.12,34195.0,34258.94,5136.14525
1699005600000,34258.95,34281.76,34120.0,34252.4,3960.4379
1699012800000,34252.39,34584.9,34150.68,34570.8,3773.47883
1699020000000,34570.8,34848.79,34500.68,34763.71,5054.41263
1699027200000,34763.71,34822.15,34323.37,34425.2,3995.96195
1699034400000,34425.21,34604.68,34351.18,34530.71,2452.33864
1699041600000,34530.71,34700.0,34485.65,34600.93,1750.6982
1699048800000,34600.94,34740.0,34563.54,34716.78,1540.01369
1699056000000,34716.78,34786.68,34632.47,34768.15,1379.39903
1699063200000,34768.14,34786.66,34647.0,34708.9,910.45552
1699070400000,34708.91,34760.0,34585.18,34760.0,1281.43394
1699077600000,34759.99,35000.0,34720.11,34767.99,2840.36562
1699084800000,34767.99,34884.93,34709.92,34757.01,1757.04575
1699092000000,34757.0,34802.57,34680.13,34712.37,1095.25577
1699099200000,34712.37,34763.19,34656.01,34700.37,1174.35179
1699106400000,34700.36,34803.97,34644.0,34709.91,1478.27957
1699113600000,34709.91,34772.53,34692.52,34761.17,899.24793
1699120800000,34761.16,34795.46,34725.82,34730.73,633.72088
1699128000000,34730.74,34884.39,34708.54,34798.49,999.71537
1699135200000,34798.49,35255.0,34798.48,35062.07,3928.28428
1699142400000,35062.06,35086.31,34935.0,35064.77,1728.38074
1699149600000,35064.77,35300.0,34938.85,35277.01,1974.18532
1699156800000,35277.02,35305.75,35117.55,35163.98,2055.01379
1699164000000,35163.99,35180.0,35043.92,35162.46,1474.73874
1699171200000,35162.46,35188.68,35000.2,35096.36,2005.78217
1699178400000,35096.35,35150.0,35031.1,35085.98,1586.2358
1699185600000,35085.97,35172.2,34757.47,34831.04,2417.88908
1699192800000,34831.04,34933.51,34771.67,34882.92,1824.41713
1699200000000,34882.92,35278.54,34867.14,35066.92,2354.39373
1699207200000,35066.91,35110.0,34965.83,34988.21,1266.70248
1699214400000,34988.2,35089.0,34448.0,34645.92,2489.52558
1699221600000,34645.92,35380.0,34626.43,35011.88,3351.4692
1699228800000,35011.89,35118.71,34840.18,34875.0,2336.15177
1699236000000,34875.01,34994.04,34830.0,34978.38,1313.68863
1699243200000,34978.38,35024.99,34725.9,34808.17,2102.98391
1699250400000,34808.17,34922.54,34762.28,34904.72,938.04468
1699257600000,34904.72,35121.6,34827.01,35118.2,1862.72062
1699264800000,35118.19,35276.33,35057.55,35232.45,2434.83566
1699272000000,35232.45,35250.0,34902.06,35030.36,3313.91822
1699279200000,35030.36,35210.0,35025.16,35080.95,2101.6743
1699286400000,35080.95,35111.1,34900.43,34981.66,1832.54881
1699293600000,34981.67,35090.2,34810.64,35054.68,1564.61366
1699300800000,35054.67,35065.13,34892.03,35020.0,1305.7676
1699308000000,35019.99,35150.0,34946.75,35046.09,1239.523
1699315200000,35046.09,35053.41,34830.0,34940.61,1815.05215
1699322400000,34940.62,34972.72,34790.64,34919.01,1568.10076
1699329600000,34919.01,34941.57,34822.36,34913.02,1412.78616
1699336800000,34913.02,34971.77,34860.0,34937.71,1050.44786
1699344000000,34937.71,34975.9,34687.5,34785.44,2469.28293
1699351200000,34785.43,34786.93,34551.0,34627.83,3508.2254
1699358400000,34627.83,34780.14,34523.06,34780.01,2402.71492
1699365600000,34780.0,34840.88,34625.85,34721.23,2610.0265
1699372800000,34721.23,34859.0,34560.0,34850.0,2197.84708
1699380000000,34850.0,35579.7,34839.19,35453.98,9813.19685
1699387200000,35453.98,35888.0,35349.54,35475.65,6594.99976
1699394400000,35475.65,35481.81,35200.18,35399.12,3246.05655
1699401600000,35399.13,35419.29,35250.0,35375.06,1755.61906
1699408800000,35375.05,35383.19,35231.08,35269.68,1132.82572
1699416000000,35269.69,35361.7,35231.02,35259.19,1159.45354
1699423200000,35259.18,35313.5,35167.78,35226.4,1505.38194
1699430400000,35226.39,35333.68,35185.95,35290.73,2539.88561
1699437600000,35290.74,35437.09,35288.68,35330.79,2036.70354
1699444800000,35330.8,35469.29,35301.0,35409.99,1895.20102
1699452000000,35410.0,35429.38,35100.0,35225.68,2904.33863
1699459200000,35225.67,35479.45,35185.0,35313.72,2811.11712
1699466400000,35313.72,35768.84,35288.2,35621.99,3552.73921
1699473600000,35622.0,35900.0,35390.0,35579.89,5570.47087
1699480800000,35579.89,36106.0,35573.7,35624.72,6537.60511
1699488000000,35624.72,36079.64,35534.05,35903.63,3980.35897
1699495200000,35903.62,36550.0,35846.04,36438.37,7819.9579
1699502400000,36438.38,36863.91,36415.01,36576.84,5728.94881
1699509600000,36576.84,36799.0,36500.0,36533.04,4152.74385
1699516800000,36533.05,36843.54,36530.0,36837.32,3280.65006
1699524000000,36837.32,36990.0,36653.8,36805.71,4360.69759
1699531200000,36805.71,37175.0,36759.0,37165.98,6316.75662
1699538400000,37165.98,37972.24,37059.71,37084.02,18965.8787
1699545600000,37084.03,37211.1,35600.0,36625.27,16583.60024
1699552800000,36625.28,36630.33,36153.0,36382.2,3853.32659
1699560000000,36382.21,36747.04,36139.57,36530.23,4217.99745
1699567200000,36530.24,36784.57,36500.0,36701.09,3276.97207
1699574400000,36701.1,36759.74,36446.2,36683.43,2871.46248
1699581600000,36683.43,36919.06,36600.0,36733.27,2704.69715
1699588800000,36733.27,36807.69,36636.45,36754.5,2851.42029
1699596000000,36754.5,36770.0,36427.61,36439.98,3747.55905
1699603200000,36439.98,36564.25,36324.71,36553.19,2626.11166
1699610400000,36553.18,37147.2,36502.0,37071.09,4765.20854
1699617600000,37071.1,37260.19,36822.0,36962.24,5225.5173
1699624800000,36962.24,37175.0,36824.0,37082.14,3899.12487
1699632000000,37082.13,37455.0,37080.0,37200.47,6183.94221
1699639200000,37200.46,37424.22,37144.23,37225.96,3275.43198
1699646400000,37225.96,37374.61,37070.19,37266.25,2525.67885
1699653600000,37266.25,37526.0,37161.1,37301.63,2737.8946
1699660800000,37301.63,37408.26,37013.81,37053.25,3175.78474
1699668000000,37053.26,37124.75,36900.1,37039.97,1991.2744
1699675200000,37039.97,37131.35,36920.73,37074.64,1966.33816
1699682400000,37074.64,37134.85,36928.4,37006.4,1708.83957
1699689600000,37006.4,37056.25,36929.99,37032.14,1472.12423
1699696800000,37032.13,37032.14,36910.0,36988.52,1146.65207
1699704000000,36988.51,37193.55,36951.1,37142.01,1681.97107
1699711200000,37142.0,37274.3,37021.32,37050.77,2444.52955
1699718400000,37050.78,37173.44,37030.2,37109.99,1889.03079
1699725600000,37109.99,37175.0,37080.0,37148.79,1296.87519
1699732800000,37148.79,37149.14,36907.29,36980.79,1514.92381
1699740000000,36980.79,37155.0,36666.93,37130.0,2696.62877
1699747200000,37129.99,37180.0,36731.1,36954.99,2423.70214
1699754400000,36954.99,36988.77,36850.0,36988.77,1016.752
1699761600000,36988.76,37118.34,36913.28,37108.05,1294.11526
1699768800000,37108.06,37171.1,37079.79,37127.95,1628.26318
1699776000000,37127.95,37129.34,37026.69,37056.69,1625.11483
1699783200000,37056.69,37132.36,37032.84,37055.5,1199.92986
1699790400000,37055.49,37133.46,36931.1,37069.25,1931.5956
1699797600000,37069.26,37222.22,37069.25,37152.11,1944.05547
1699804800000,37152.1,37182.93,37059.94,37076.68,1006.24049
1699812000000,37076.68,37200.0,37051.95,37105.01,1215.37733
1699819200000,37105.0,37193.83,37083.37,37157.31,934.01913
1699826400000,37157.31,37202.09,36938.23,37064.13,1468.02345
1699833600000,37064.13,37417.99,36952.86,37192.96,2972.6925
1699840800000,37192.95,37250.0,36852.11,36914.01,2850.01468
1699848000000,36914.01,36957.41,36812.39,36916.94,1801.39773
1699855200000,36916.93,37044.88,36755.0,36960.29,2099.57856
1699862400000,36960.28,37050.0,36920.0,36987.48,1746.57734
1699869600000,36987.49,36996.98,36692.58,36810.02,2623.16886
1699876800000,36810.02,36945.89,36634.01,36827.25,2617.60991
1699884000000,36827.25,36912.96,36534.04,36841.91,4658.42194
1699891200000,36841.9,37031.45,36622.57,36670.09,3146.00319
1699898400000,36670.09,36844.99,36601.0,36844.98,1700.3263
1699905600000,36844.98,36875.0,36333.0,36480.0,4543.00282
1699912800000,36480.01,36605.47,36443.59,36462.93,2039.38869
1699920000000,36462.93,36470.0,36190.17,36323.84,3439.62001
1699927200000,36323.84,36490.22,36323.84,36448.07,1211.40521
1699934400000,36448.08,36630.0,36381.1,36627.79,1308.42109
1699941600000,36627.78,36714.11,36590.0,36683.86,1614.37722
1699948800000,36683.86,36744.0,36475.1,36482.4,2648.02833
1699956000000,36482.4,36543.9,36236.36,36259.18,3184.98615
1699963200000,36259.17,36671.22,36205.81,36503.26,4208.75045
1699970400000,36503.26,36693.01,35889.0,36147.09,6420.9639
1699977600000,36147.09,36417.23,36070.0,36091.09,3173.88455
1699984800000,36091.1,36125.74,34800.0,35293.99,12482.31067
1699992000000,35294.0,35618.96,35214.39,35575.99,3461.92516
1699999200000,35575.99,35673.14,35450.0,35551.19,2349.01142
1700006400000,35551.2,35665.45,35368.43,35424.17,2326.10084
1700013600000,35424.16,35515.04,35360.0,35381.99,2876.99479
1700020800000,35382.0,35614.51,35375.38,35600.0,1274.61557
1700028000000,35600.01,35661.04,35522.46,35576.88,1926.03446
1700035200000,35576.88,35950.0,35576.88,35782.57,3641.05317
1700042400000,35782.57,36278.62,35748.74,36240.94,3638.3078
1700049600000,36240.95,36397.3,36002.35,36099.87,4070.16345
1700056800000,36099.87,36416.51,36012.34,36402.42,3592.90541
1700064000000,36402.43,36554.99,36254.0,36491.04,3942.45925
1700071200000,36491.05,37774.14,36450.0,37499.99,15800.39635
1700078400000,37499.99,37841.1,37306.49,37621.19,6304.57052
1700085600000,37621.19,37980.0,37494.68,37858.2,4175.53224
1700092800000,37858.2,37929.54,37382.63,37433.37,4186.68128
1700100000000,37433.37,37540.71,37337.57,37454.98,1713.00544
1700107200000,37454.99,37507.22,37307.55,37455.32,1885.64451
1700114400000,37455.33,37621.1,37411.19,37437.25,1859.94844
1700121600000,37437.25,37482.0,37181.18,37355.47,2937.96557
1700128800000,37355.46,37544.0,37121.09,37247.48,3003.91527
1700136000000,37247.49,37319.99,36680.0,36770.0,6060.21956
1700143200000,36770.0,36912.83,36256.15,36406.0,6913.74731
1700150400000,36406.0,36642.31,36305.22,36313.27,3213.6643
1700157600000,36313.28,36398.61,35500.0,35921.01,7879.45749
1700164800000,35921.01,36070.22,35666.0,35963.33,4468.00529
1700172000000,35963.33,36273.32,35942.92,36163.51,3368.1412
1700179200000,36163.51,36575.0,36101.44,36562.0,3136.46736
1700186400000,36562.0,36673.69,36312.12,36483.99,2447.35452
1700193600000,36484.0,36521.44,36145.55,36355.57,2973.60416
1700200800000,36355.57,36450.0,36211.1,36239.76,2693.09715
1700208000000,36239.76,36440.0,36164.48,36313.74,2142.36155
1700215200000,36313.74,36464.0,36121.0,36372.83,2748.51955
1700222400000,36372.82,36620.0,36250.0,36341.0,3348.2573
1700229600000,36341.01,36436.0,35861.1,36044.8,5325.72793
1700236800000,36044.79,36800.0,35909.17,36499.99,6828.9359
1700244000000,36500.0,36576.55,36227.87,36322.4,2747.6994
1700251200000,36322.4,36520.01,36308.0,36396.38,1987.39123
1700258400000,36396.38,36723.59,36396.38,36613.92,1904.19507
1700265600000,36613.91,36613.92,36377.88,36405.46,1513.27241
1700272800000,36405.47,36447.75,36360.22,36371.81,786.26301
1700280000000,36371.8,36426.51,36303.98,36334.0,1007.59581
1700287200000,36334.01,36428.0,36178.58,36417.16,1806.77188
1700294400000,36417.15,36479.22,36375.28,36397.45,998.73869
1700301600000,36397.44,36538.61,36397.44,36402.8,1151.2279
1700308800000,36402.79,36484.31,36347.69,36430.21,1400.96605
1700316000000,36430.21,36682.2,36421.1,36664.16,2244.03837
1700323200000,36664.17,36845.49,36600.1,36620.0,2603.09003
1700330400000,36620.01,36768.0,36611.47,36679.1,1181.75078
1700337600000,36679.09,36707.16,36524.31,36542.01,1361.37974
1700344800000,36542.01,36571.33,36443.1,36568.1,1047.14719
1700352000000,36568.11,36573.44,36388.27,36485.44,1163.84941
1700359200000,36485.44,36521.12,36401.1,36521.11,953.08787
1700366400000,36521.11,36548.41,36489.02,36510.96,619.53423
1700373600000,36510.95,36669.0,36500.0,36611.5,1430.82982
1700380800000,36611.49,36716.0,36578.85,36627.88,960.31993
1700388000000,36627.87,36632.16,36384.02,36453.62,1620.60556
1700395200000,36453.63,36515.5,36403.09,36487.04,1180.20518
1700402400000,36487.04,36570.0,36385.7,36568.27,1501.62618
1700409600000,36568.27,36640.0,36511.11,36603.04,1083.97298
1700416800000,36603.04,36986.44,36597.49,36948.97,3587.75118
1700424000000,36948.97,37084.22,36800.0,36984.46,2751.40442
1700431200000,36984.47,37500.0,36923.6,37359.86,4393.15972
1700438400000,37359.85,37382.68,37138.0,37291.45,2359.15849
1700445600000,37291.46,37315.77,37038.3,37114.34,2021.43652
1700452800000,37114.34,37215.41,37040.17,37132.88,1211.54022
1700460000000,37132.88,37257.08,37060.4,37244.47,1301.63096
1700467200000,37244.47,37251.1,37061.1,37190.15,2349.74575
1700474400000,37190.16,37420.0,37083.52,37147.5,2851.96053
1700481600000,37147.51,37239.99,37055.5,37093.3,2120.46273
1700488800000,37093.3,37493.2,36677.0,37461.61,6337.11621
1700496000000,37461.62,37750.0,36812.13,37576.66,7659.69777
1700503200000,37576.65,37746.0,37302.02,37569.23,3846.40644
1700510400000,37569.23,37597.62,37271.1,37415.99,2113.49024
1700517600000,37416.0,37605.76,37346.15,37448.78,1850.05705
1700524800000,37448.79,37630.6,37304.72,37600.61,1739.1167
1700532000000,37600.61,37649.44,37399.99,37464.86,2031.11266
1700539200000,37464.86,37480.17,37316.0,37355.89,1115.63006
1700546400000,37355.9,37411.1,37241.25,37279.91,1402.47141
1700553600000,37279.91,37418.0,37270.25,37314.01,1193.03995
1700560800000,37314.01,37406.91,37150.0,37174.97,1686.69142
1700568000000,37174.97,37229.97,37000.0,37011.88,2605.26915
1700575200000,37011.88,37190.67,36250.0,36975.04,12957.65303
1700582400000,36975.03,37500.0,36580.0,36901.99,7657.65104
1700589600000,36901.99,37115.99,36700.0,36980.0,3889.19676
1700596800000,36979.99,37170.0,36719.88,36833.92,3344.70538
1700604000000,36833.91,36890.39,35735.0,35741.65,8024.01048
1700611200000,35741.65,36193.26,35632.01,36093.02,5257.17635
1700618400000,36093.01,36380.0,36035.0,36380.0,2764.43203
1700625600000,36379.99,36479.84,36325.44,36358.99,2650.61604
1700632800000,36358.99,36558.87,36358.99,36439.81,2019.62302
1700640000000,36439.8,36701.9,36391.03,36690.98,2157.7009
1700647200000,36690.98,36773.53,36436.64,36463.93,2520.0755
1700654400000,36463.94,36649.76,36447.17,36595.57,2515.51265
1700661600000,36595.49,36650.0,36239.2,36481.14,4105.77723
1700668800000,36481.15,36638.43,36372.58,36586.75,2497.93711
1700676000000,36586.76,37431.21,36562.57,37289.98,7599.4417
1700683200000,37289.98,37861.1,37214.81,37607.08,6788.64016
1700690400000,37607.09,37750.5,37250.55,37408.34,4174.37428
1700697600000,37408.35,37535.1,37288.74,37408.01,2297.49096
1700704800000,37408.0,37439.99,37240.0,37299.69,1858.54711
1700712000000,37299.7,37411.59,37267.07,37323.11,1231.43404
1700719200000,37323.11,37369.22,37268.25,37369.21,1427.03899
1700726400000,37369.22,37653.44,37358.54,37637.83,2186.06806
1700733600000,37637.83,37639.59,37159.95,37370.0,3387.55601
1700740800000,37370.0,37530.0,37221.75,37238.0,2183.25956
1700748000000,37238.0,37300.0,36870.0,36951.34,3582.45593
1700755200000,36951.34,37236.0,36917.0,37169.78,2012.53233
1700762400000,37169.77,37350.0,37163.55,37281.42,1440.34038
1700769600000,37281.42,37385.0,37239.01,37245.87,1169.86873
1700776800000,37245.88,37385.0,37203.65,37294.28,1051.33672
1700784000000,37294.27,37494.57,37251.51,37395.97,1529.57416
1700791200000,37395.97,37438.36,37302.54,37315.65,931.10917
1700798400000,37315.64,37425.65,37300.39,37425.64,882.994
1700805600000,37425.65,37567.99,37356.01,37522.99,1834.48333
1700812800000,37522.99,37722.88,37423.9,37622.41,3064.82679
1700820000000,37622.42,38035.46,37563.66,37741.99,8037.93985
1700827200000,37741.99,37971.76,37622.06,37771.99,4474.61581
1700834400000,37771.99,38414.0,37600.0,38221.11,8588.45366
1700841600000,38221.1,38349.0,37550.32,37850.0,8910.79336
1700848800000,37850.0,37891.7,37570.52,37766.11,2564.65711
1700856000000,37766.11,37943.6,37732.6,37824.34,1926.03961
1700863200000,37824.35,37842.86,37580.0,37713.57,1935.31961
1700870400000,37713.57,37817.57,37676.03,37787.92,1264.40804
1700877600000,37787.92,37839.44,37716.0,37798.0,1109.58182
1700884800000,37797.99,37817.07,37720.0,37812.77,717.09634
1700892000000,37812.77,37826.99,37740.0,37802.4,757.39688
1700899200000,37802.4,37828.93,37688.0,37734.04,908.24078
1700906400000,37734.04,37736.22,37591.1,37652.51,1403.65039
1700913600000,37652.51,37734.99,37636.21,37720.21,867.38115
1700920800000,37720.2,37720.39,37620.0,37704.38,915.15665
1700928000000,37704.38,37796.79,37699.99,37765.37,789.28236
1700935200000,37765.37,37835.39,37756.24,37819.43,832.78181
1700942400000,37819.43,37888.0,37763.84,37793.37,1137.43592
1700949600000,37793.38,37796.76,37711.76,37780.67,693.7325
1700956800000,37780.67,37784.63,37678.16,37680.53,826.96441
1700964000000,37680.52,37749.99,37662.18,37730.38,550.59079
1700971200000,37730.39,37773.22,37694.48,37773.21,550.2883
1700978400000,37773.22,37793.67,37729.0,37789.78,747.58403
1700985600000,37789.77,37814.63,37736.3,37759.58,761.23242
1700992800000,37759.57,37759.72,37666.8,37679.31,995.89994
1701000000000,37679.3,37679.31,37355.0,37514.9,3825.50669
1701007200000,37514.9,37514.91,37287.0,37437.11,3227.66534
1701014400000,37437.11,37500.2,37150.0,37275.22,3819.82343
1701021600000,37275.21,37386.49,37163.72,37380.07,1405.78927
1701028800000,37380.07,37649.99,37357.68,37616.45,2194.17361
1701036000000,37616.44,37748.0,37320.3,37447.43,2359.019
1701043200000,37447.42,37569.23,37390.47,37489.09,1309.39432
1701050400000,37489.09,37495.0,37200.0,37309.25,1816.85629
1701057600000,37309.26,37393.57,37259.42,37306.32,1005.27483
1701064800000,37306.32,37419.56,37051.0,37283.19,2095.1913
1701072000000,37283.2,37466.0,37261.0,37371.09,1917.195
1701079200000,37371.1,37371.1,36900.0,37035.95,4611.67013
1701086400000,37035.95,37100.0,36766.33,36949.99,3822.89884
1701093600000,36950.0,37073.42,36715.0,36751.02,4300.73479
1701100800000,36751.01,37143.43,36707.0,36923.62,3359.96443
1701108000000,36923.62,37078.12,36787.92,36877.0,2341.42955
1701115200000,36877.0,37060.0,36792.51,37030.87,1748.02705
1701122400000,37030.88,37284.0,36966.66,37242.7,1672.43723
1701129600000,37242.7,37343.57,37164.0,37198.09,1637.18593
1701136800000,37198.09,37209.33,37102.47,37129.56,923.54795
1701144000000,37129.55,37146.0,36868.41,36913.76,2068.96824
1701151200000,36913.75,37152.31,36893.08,37105.11,1905.91416
1701158400000,37105.11,37141.04,36931.1,37083.16,1811.04443
1701165600000,37083.16,37262.02,37015.89,37251.42,1564.5186
1701172800000,37251.43,37444.0,37142.81,37412.29,2247.86643
1701180000000,37412.29,37568.28,37302.0,37513.19,3083.46224
1701187200000,37513.2,38240.0,37513.19,38210.75,8457.80898
1701194400000,38210.75,38377.0,37875.0,38114.26,7286.55471
1701201600000,38114.26,38284.66,37934.0,37943.62,3497.51989
1701208800000,37943.61,38040.6,37670.97,37818.87,3060.07511
1701216000000,37818.88,38093.72,37677.96,37934.1,2756.75232
1701223200000,37934.11,38004.92,37834.0,37940.49,2153.1973
1701230400000,37940.49,38040.03,37871.1,38035.73,1216.02327
1701237600000,38035.72,38235.36,37982.2,38096.69,2585.99565
1701244800000,38096.7,38450.0,38075.0,38281.0,4373.54133
1701252000000,38280.99,38292.71,37878.17,38104.65,3799.14439
